item_type,storage,initial_quality,opened,temperature_variation,days_until_expiry
dairy,fridge,0.918243123398949,0,0.9763941316833232,6
canned,pantry,0.9359517140584367,1,1.0822858617676403,193
canned,fridge,0.7731124635713028,1,0.9554645883922156,139
meat,pantry,0.7917684439784559,0,0.9410560713239402,0
fruit,pantry,0.8449403936696498,0,0.9728447867453008,5
bakery,fridge,0.7189549290580679,0,1.0300312441476989,5
bakery,fridge,0.8833424569633739,0,1.0723355972389015,6
meat,fridge,0.9951205101027273,1,0.9264157564694634,2
vegetable,fridge,0.8082418934134007,0,1.0627604354520326,6
vegetable,fridge,0.9258542425274152,0,1.062564678933799,8
bakery,pantry,0.8500101746708824,0,1.0173838713180172,3
bakery,pantry,0.7383435533081147,0,1.0521295879156052,2
canned,fridge,0.8746712346407759,0,0.9363761396303175,319
fruit,pantry,0.7899622805332195,1,0.9339172001641427,2
dairy,pantry,0.7103209625360374,0,1.0725600068257455,1
vegetable,pantry,0.8904789190353232,0,0.9996296874469134,3
bakery,fridge,0.9576797047974183,1,0.9491874428505699,3
canned,pantry,0.8034309300699622,0,1.0377460715212647,294
grain,pantry,0.8170886641638311,1,1.0783750333868443,16
canned,pantry,0.9673065048901635,0,1.0264645291888501,387
vegetable,fridge,0.9440826440102068,0,0.9694690085880034,6
vegetable,pantry,0.9144858470655332,0,0.996647553058603,3
canned,pantry,0.7746391191259443,1,1.050453892189068,149
dairy,fridge,0.9730649964899933,0,0.9135002457744775,7
meat,fridge,0.7463247272617639,0,0.9434329031912885,4
vegetable,pantry,0.8880311558251666,1,0.9925166373298895,1
canned,pantry,0.7086403541639555,0,1.0208481928194197,272
bakery,fridge,0.8931159418974838,0,0.967833118208465,6
canned,fridge,0.783143305562008,0,0.9596781843739762,296
fruit,fridge,0.834903093155116,0,0.9082768391399443,6
meat,fridge,0.8035793656171158,0,0.9065203544102896,4
grain,fridge,0.7518270268738629,0,0.9557389708605651,20
dairy,fridge,0.8865942370281622,1,1.0061012200179087,3
grain,fridge,0.9645926665421822,1,1.0112742992890824,15
meat,pantry,0.987725272684721,0,0.9988054985733739,0
meat,fridge,0.7577039089461745,1,0.981976136800567,2
meat,fridge,0.915211832218892,0,0.9504583178522642,5
grain,pantry,0.8993018099817046,0,0.9801388863185565,29
bakery,fridge,0.8030133368723718,0,0.9277519930771028,5
meat,fridge,0.7057297598061177,0,0.9230518458052074,3
canned,pantry,0.9069373741938598,1,0.9599886513627583,172
grain,fridge,0.9836484581678501,0,1.099069759285444,32
meat,pantry,0.8896360365746954,0,0.9652993895032798,0
canned,pantry,0.8305878172562902,0,1.087291278071021,318
bakery,pantry,0.8575461682334885,0,0.9784524291535388,3
fruit,pantry,0.7598886422979753,0,0.9878019982399219,5
bakery,fridge,0.9251632491261212,0,1.059412576640446,7
meat,pantry,0.9239259490029547,0,0.9187276654894914,0
grain,pantry,0.7436551901162275,1,0.936462664718728,11
vegetable,fridge,0.9633935147498978,0,1.094768052995043,7
meat,pantry,0.7807569218419915,0,1.001183467992139,0
vegetable,pantry,0.9946768182809844,0,0.9088619364417261,3
canned,pantry,0.8148709042111737,1,0.9094761466112101,143
fruit,pantry,0.7533652176203498,0,1.0814481367554787,5
dairy,fridge,0.8055160334036957,1,1.0746730179117436,3
bakery,pantry,0.8320540986091579,1,0.9916798213890201,1
fruit,fridge,0.7207923319114884,1,0.9326444171889198,3
meat,fridge,0.8734655143669868,1,1.066056921272496,2
vegetable,pantry,0.8792897319606701,1,0.9649200214559301,1
bakery,pantry,0.9216791366048417,0,0.9838116797326191,3
vegetable,pantry,0.7087509676872229,1,1.0364952758098638,1
grain,pantry,0.862371464330149,0,0.9706796706815309,29
vegetable,fridge,0.7158722299811993,1,1.0257339853396588,2
grain,fridge,0.910343265989996,0,1.077056542088517,29
canned,fridge,0.7167183957102953,0,1.0594746537548956,262
bakery,pantry,0.9735183545024898,0,0.9763222147734322,3
bakery,fridge,0.9106247700653489,0,0.957587310940747,6
dairy,pantry,0.8522169295255471,0,0.9571020897479119,1
meat,pantry,0.8324511769843524,0,0.9697182300753167,0
grain,pantry,0.7392017891239787,1,0.9987033973449545,14
dairy,pantry,0.7872998168693989,0,0.9833194961387887,1
vegetable,pantry,0.9606877315062688,0,0.9266008041975315,3
vegetable,fridge,0.9713358434687481,1,0.9326911716667817,3
dairy,fridge,0.7002243125111592,0,0.9685859218796368,5
bakery,pantry,0.8782409174432654,0,1.0124128200117715,3
vegetable,fridge,0.9157901827075341,0,1.018532790026699,5
canned,pantry,0.8856240947372819,1,0.997241412979326,150
canned,pantry,0.7245039294599062,0,1.047755176241503,251
dairy,pantry,0.7653174696396706,0,1.0474497577513473,1
grain,fridge,0.7751020802144157,0,0.9855254943374777,20
grain,pantry,0.9495173893915269,0,0.9248881621521888,32
dairy,pantry,0.8389598308926761,0,1.0060349539534248,1
grain,fridge,0.8460484635823711,1,0.9762938127987666,13
bakery,fridge,0.9804679139663526,1,0.9275845979527407,3
bakery,fridge,0.8911257666564146,0,1.096363441992968,8
grain,pantry,0.9696003104657992,0,0.9739510778560205,30
canned,pantry,0.8369526566024599,1,1.0251595679242462,145
grain,fridge,0.7448308775554883,0,0.9980257722673194,21
bakery,pantry,0.9789806782222257,0,0.9285656558433533,3
fruit,fridge,0.8376115347002614,0,0.9111087246745141,6
meat,fridge,0.7544894265636465,0,1.0251538830163918,4
vegetable,pantry,0.7907187220911767,1,0.9494043740695771,1
fruit,pantry,0.7152407769066826,0,0.948730799922743,4
grain,fridge,0.8404901774369156,0,1.0913952379420622,25
canned,fridge,0.955938451573071,0,0.9923546608622583,343
dairy,fridge,0.9800741368020068,1,0.9058852133001378,3
grain,fridge,0.9797806622510932,0,0.9679685430299614,26
canned,pantry,0.737569007688624,0,1.0168983084504455,248
meat,fridge,0.8146161647533171,0,0.9657134837034242,4
grain,fridge,0.7084686278952119,0,0.9053703908068285,19
bakery,fridge,0.9565496034914418,0,0.9888622530933471,6
dairy,pantry,0.8076267286063821,0,0.9211812672349556,1
canned,pantry,0.8893351083676704,0,1.023832004932541,362
canned,fridge,0.9144695314231865,0,1.0239174200445376,333
canned,pantry,0.8289534009229466,1,0.9075518279196801,126
meat,pantry,0.7919327009650728,0,0.9581332523198755,0
grain,pantry,0.9886638730347834,0,0.9827372527478008,35
meat,fridge,0.9893464675071563,0,1.0100528195718357,5
vegetable,fridge,0.7868309104090065,0,0.9592126859416391,5
vegetable,pantry,0.8438875290233374,0,0.9575493025102797,3
grain,fridge,0.9918532475980067,1,1.0966030312500519,16
bakery,fridge,0.7014605222966509,1,0.90837255914418,2
meat,pantry,0.8238034745137447,0,1.0978090828182305,0
dairy,pantry,0.7301372649042905,0,0.9095503882156794,1
canned,fridge,0.8527473896687807,0,0.9576682855589372,323
canned,pantry,0.7074009863621461,0,0.9987381709938701,265
grain,fridge,0.8220695294171884,0,0.9286596686028651,22
bakery,fridge,0.7662097224356005,0,0.9269692725037448,5
vegetable,pantry,0.8599925087376222,1,0.9512625426521892,1
vegetable,fridge,0.9987980947302099,0,1.0947014367147139,9
canned,fridge,0.9401608315380243,0,0.9760233717749128,311
grain,pantry,0.9536926274873264,1,1.0131989676538384,15
meat,pantry,0.8905794962077243,0,1.0408582804763293,0
vegetable,pantry,0.7124679544816775,0,1.0484443671048422,2
meat,fridge,0.7620393028132432,0,1.037608193269071,4
bakery,pantry,0.9775193669341165,0,0.967385638638345,3
vegetable,pantry,0.8098339353786254,1,0.9223455654712125,1
vegetable,pantry,0.7310910179442386,1,0.9563432950666422,1
fruit,pantry,0.9107216097598606,1,0.9420590453539014,3
vegetable,fridge,0.7898373171802764,1,0.9272554609738634,2
dairy,fridge,0.7806570738712515,0,0.9048993463503238,5
grain,pantry,0.9993932366674781,1,1.087145169811683,21
grain,fridge,0.9574416775079962,1,1.0842068773090676,15
meat,pantry,0.8223813455103522,0,0.9100834011260339,0
bakery,pantry,0.9940783623449497,0,0.9346169145640804,3
vegetable,fridge,0.8950339670257641,0,0.9279000942925587,5
dairy,fridge,0.922606735563928,0,0.9562445868843035,6
meat,pantry,0.7094539129246634,0,0.9408137740957483,0
fruit,pantry,0.7364815778044171,1,1.0891707074795711,2
meat,fridge,0.8899255379488715,1,0.9168340873120407,2
meat,pantry,0.9697071947948451,0,0.9423341654009006,0
vegetable,fridge,0.8871231178262787,0,0.9161446609165829,6
fruit,pantry,0.7402074682956975,1,1.0960770697288873,2
meat,pantry,0.7347280138738973,0,1.083682701819401,0
dairy,fridge,0.9532557687472245,0,1.0433263179530823,7
dairy,fridge,0.7417907016123743,1,0.9851946064439827,3
grain,fridge,0.8560695881512076,1,0.9380356271047986,12
fruit,fridge,0.7111339959886906,1,0.9442979450040285,3
fruit,fridge,0.7242009302173532,0,0.9886080017112023,7
grain,fridge,0.9017044802928594,0,1.0536445342672964,30
meat,fridge,0.9067544231282549,1,0.9529458991997918,2
fruit,pantry,0.8024408219825326,0,0.9621583825069294,5
dairy,pantry,0.7646829295729134,1,1.0199888582808943,0
dairy,pantry,0.9441130812271924,0,0.9475458724556508,1
vegetable,fridge,0.7651309688409671,0,1.0168437242585608,5
fruit,fridge,0.8626081208999139,0,0.9774261786544569,6
meat,fridge,0.9904626522588716,0,0.9068736411802696,5
grain,pantry,0.7443557313587151,1,0.9805402572463928,13
grain,fridge,0.9822628802484127,0,1.083905055903829,31
meat,fridge,0.7548679159206005,1,0.9586223758266922,2
bakery,pantry,0.8702329624069689,1,0.9645664778872939,1
canned,fridge,0.8131023135876233,0,0.9131881776118574,274
vegetable,pantry,0.9894785804505478,1,1.0230094897138589,2
grain,pantry,0.7820626087005811,0,1.0698484728596678,30
fruit,fridge,0.819897400625726,1,0.9705845786186204,3
vegetable,fridge,0.9948580353566261,0,0.9480491115039977,7
fruit,fridge,0.8609411173565419,0,1.0913223708327717,8
bakery,pantry,0.850789034686376,0,1.0490145229182977,3
dairy,pantry,0.7773335464611973,0,1.013432711856653,1
vegetable,pantry,0.9104090680931324,1,0.9611062332689768,1
grain,fridge,0.7043118855333332,0,0.9441596035952802,20
vegetable,fridge,0.7148537889106881,0,1.0431488078000934,5
vegetable,fridge,0.8798075761407408,0,1.004357763427469,6
vegetable,fridge,0.8025023721455362,1,1.0041199633605962,3
canned,pantry,0.9859949116602882,0,0.9147419637344488,339
vegetable,pantry,0.9709572072168356,0,1.0024388953519212,3
fruit,pantry,0.9141118776030122,0,1.0645488062078987,6
dairy,pantry,0.9454436743383404,0,1.089359855559152,2
bakery,fridge,0.900199554900308,1,0.921336479496347,2
meat,fridge,0.7376746308130482,1,1.0262330421398143,2
vegetable,fridge,0.9296630109067608,1,1.0136694501596495,3
grain,pantry,0.7630575906156539,0,1.0780624981896285,30
vegetable,pantry,0.797032856530059,1,1.0502488060369743,1
grain,fridge,0.945770263630726,0,1.0930523738330626,30
fruit,fridge,0.8609576825180344,1,1.0920065075163994,4
grain,pantry,0.9579822142550227,0,0.9451370186690442,34
meat,fridge,0.7639105959529792,0,1.0450701743800845,4
dairy,pantry,0.8823335315820662,0,1.006104618272979,1
grain,pantry,0.7251372917644785,0,0.9429203990430611,22
grain,pantry,0.8929182980620088,0,0.9389738164434802,32
dairy,fridge,0.9287602113326604,1,0.9162168682532573,3
meat,fridge,0.8754792681936164,0,1.0591090552837379,5
vegetable,pantry,0.7798694504496431,1,0.964900956124002,1
grain,fridge,0.7094028006576599,0,1.0713937670657934,24
dairy,pantry,0.7358346651892856,0,1.021663073204643,1
fruit,pantry,0.8866908937222079,1,1.0347266709676923,3
dairy,pantry,0.9803260650527541,0,0.9583347499220394,1
fruit,pantry,0.7619603211916018,0,0.9914588558791367,5
meat,fridge,0.9205078447315296,1,0.982463515616625,2
vegetable,pantry,0.9599353189747124,0,0.9471377327849203,3
dairy,pantry,0.8562646535342533,0,1.0665024337053586,1
bakery,fridge,0.9007797387530974,1,1.0244169011613242,3
bakery,pantry,0.9445045950028444,0,0.907486395490614,3
canned,pantry,0.7782025473221781,1,1.0639834038757379,158
grain,fridge,0.7890687022804128,0,0.9212075512057183,23
meat,fridge,0.7001882549885368,0,0.9807392867065119,4
dairy,fridge,0.9889282392693407,0,1.0142513803260755,7
bakery,pantry,0.9752634683789034,1,0.9015302491322437,1
grain,fridge,0.9293704791278291,0,1.0305816210885872,30
bakery,fridge,0.7237228062929943,1,1.0319405879120516,2
dairy,pantry,0.8342508669098524,0,1.0305052634265295,1
fruit,pantry,0.7305675261914658,0,0.9326935876212554,4
dairy,pantry,0.7047760801788395,1,0.9511464653547099,0
canned,pantry,0.8848548895637792,0,0.9494751639065481,292
dairy,pantry,0.9882488251240565,0,1.0920133966359276,2
dairy,fridge,0.970860407029645,0,0.9135056374451754,8
canned,fridge,0.9090264444806213,0,0.9857523015407008,346
meat,fridge,0.7289921752494614,0,1.074250781164039,4
dairy,pantry,0.78224921130169,0,1.0538931988895432,1
canned,pantry,0.7960170180655872,0,1.0644884249297855,319
grain,pantry,0.9289450173236684,0,1.0944587168244666,33
fruit,fridge,0.9406747537705342,0,0.9774523624546378,9
fruit,fridge,0.8155318368969761,0,0.9619310548760923,7
dairy,pantry,0.8253651989852828,1,0.9061318980300395,0
meat,fridge,0.7133527117828513,1,0.9300038723579724,1
meat,pantry,0.7867410155256283,0,1.012402930908605,0
grain,fridge,0.835385553153292,0,0.931532119010668,25
dairy,fridge,0.7350949139155772,1,1.0472610031961822,3
fruit,fridge,0.8359802382265064,0,0.9074465209831876,6
meat,pantry,0.9559527436773401,0,0.9518976046475764,0
dairy,fridge,0.8743963059175159,0,1.0390906246776979,8
bakery,fridge,0.7236789565115237,1,0.9511005648478128,2
meat,pantry,0.7575013956490823,0,1.045752092844893,0
canned,fridge,0.8423633050475668,1,1.0991727750861404,153
bakery,pantry,0.8084461449465435,1,1.059416791089821,1
meat,pantry,0.8076181058638296,0,0.9683670917522006,0
fruit,pantry,0.858780234443077,1,1.0801183801256524,3
vegetable,pantry,0.8753187764768372,0,0.9102359471336419,3
bakery,pantry,0.9390584710828573,0,1.0450013648894625,3
grain,fridge,0.8022899690387454,0,0.904664466312535,21
grain,pantry,0.941639884912176,0,0.934911099071393,31
fruit,pantry,0.8015833687337898,0,1.097517148307715,7
meat,pantry,0.7166298966823701,0,0.9721769824988614,0
dairy,pantry,0.8662562953014373,0,1.064099875632848,1
meat,fridge,0.8763706974684443,0,0.9752173425671204,5
fruit,pantry,0.980362073686558,0,1.0680056901595631,8
grain,fridge,0.9178183978187423,1,1.093087912025355,16
meat,pantry,0.9753317957483318,0,0.9871072486838334,0
grain,fridge,0.9725041630729029,0,1.0118698383696558,30
bakery,pantry,0.8813722330774726,0,1.0257278979927136,3
dairy,pantry,0.8583286196009342,0,1.0869669604350471,1
bakery,fridge,0.86723229014908,0,0.9513488174869116,5
grain,pantry,0.9934992423031743,0,1.0222498745667454,38
grain,fridge,0.9319503075240877,0,0.9649440456446285,27
vegetable,pantry,0.7318797714377188,0,0.943386636036484,2
vegetable,fridge,0.9335285220344199,1,0.9169840678046428,3
bakery,pantry,0.7511614146694677,1,1.0241421727471898,1
canned,pantry,0.8342051647016877,0,1.0764170957743138,338
bakery,fridge,0.7631379016529602,1,0.9702785777689026,2
vegetable,pantry,0.9068749196599689,0,1.0105337072385956,3
grain,pantry,0.9631929208579106,0,1.0284267590588232,32
fruit,pantry,0.7871085656100043,1,0.9829300355590408,2
bakery,pantry,0.7246032223624562,0,1.0806695700732116,2
grain,pantry,0.789547929422489,0,0.9725510322402353,28
fruit,pantry,0.9017085573796583,0,0.9250021640179688,5
fruit,fridge,0.798628038266335,0,0.92880407161034,7
vegetable,fridge,0.783433650266141,0,1.0781715229015427,6
bakery,fridge,0.7553305571752794,0,1.097601608569592,5
meat,pantry,0.84925492806233,0,0.9577875701143435,0
dairy,fridge,0.7827846484471562,0,0.9287205451309423,6
vegetable,pantry,0.919303104741845,1,0.996442456351242,1
vegetable,pantry,0.7229867205976608,0,1.0419056127153197,3
meat,pantry,0.8992099099333952,1,1.0224805816205944,0
dairy,pantry,0.7712680043703309,0,1.0902216364165227,1
grain,fridge,0.8467837783154809,1,1.0635555767943257,13
canned,pantry,0.7858269766093782,1,1.0737944330128004,142
bakery,fridge,0.9168306028032387,0,1.008333431769814,5
canned,pantry,0.983592112075491,0,0.96545503866629,319
grain,fridge,0.975123033840944,0,1.0403472020921158,32
vegetable,fridge,0.8750278645432273,1,0.9878106079902791,3
dairy,fridge,0.8387830909770935,0,0.9575508481124649,6
vegetable,fridge,0.9454901528318146,0,0.9304541371344596,6
fruit,fridge,0.904997908788319,0,1.0055748415779124,8
vegetable,fridge,0.7550692342650798,1,1.0188507134399838,2
vegetable,pantry,0.9462757640839,0,1.013757136530835,3
grain,fridge,0.828665316818413,0,0.9233096726867108,24
grain,pantry,0.7566956979913525,0,1.0139974639077487,27
grain,fridge,0.7845392051189477,1,0.9336828213610282,10
canned,pantry,0.7802581090745027,0,1.032742833090294,321
fruit,fridge,0.8557620923810381,0,0.9858767993331067,7
grain,fridge,0.7703110272033626,0,1.0697577175478312,24
dairy,pantry,0.7370699462204728,0,1.0556531489587557,1
canned,fridge,0.7371072551841282,1,1.0448764103033268,133
meat,fridge,0.874982859141729,0,1.0401474198668605,5
dairy,fridge,0.9204277866548135,0,1.0120976078956205,7
bakery,pantry,0.7964599026515022,1,0.9122227152256689,1
bakery,fridge,0.710395212944205,1,1.0310979247066003,2
dairy,pantry,0.7381674660811032,0,0.9933844355127431,1
grain,fridge,0.9744083681011171,0,0.9939109427987066,29
meat,fridge,0.8480630978768359,1,0.975804439093254,2
meat,pantry,0.8360718428845524,0,1.085814182968342,0
canned,fridge,0.7114147534930272,1,0.9498902533904865,126
meat,fridge,0.9185911066950697,1,0.963318890681956,2
bakery,pantry,0.8584204242796236,0,1.0926081565471246,3
fruit,fridge,0.7606242808259562,1,1.0620307470553396,3
grain,pantry,0.7330221280543171,0,0.902817282432574,24
meat,pantry,0.8150163590895996,0,1.081221519972375,0
canned,pantry,0.9511485892585076,0,0.9453294597666141,299
bakery,fridge,0.9595883677603073,1,1.0411865078332128,3
fruit,pantry,0.880853914118691,0,1.010614621473443,6
vegetable,pantry,0.9182609281690428,0,1.0073623767205568,3
vegetable,fridge,0.7345467362208611,1,1.0435842646785438,2
fruit,pantry,0.8764378196403564,0,0.941436294378888,5
bakery,fridge,0.9000897110461545,0,0.9318050261532853,6
canned,fridge,0.7602138528741377,1,1.0303825213465905,155
fruit,fridge,0.9640464198730777,1,0.9581158457809325,4
grain,fridge,0.7584990212563059,1,1.0947900415315523,12
grain,pantry,0.7940432079539351,1,0.9903023678149347,14
vegetable,pantry,0.8861670541070376,0,0.9223194040013931,3
meat,pantry,0.8915050195392192,0,1.037163033234409,0
canned,pantry,0.9098154222962102,0,0.9612318584932263,313
vegetable,pantry,0.7336035139204616,0,0.9297174855242805,2
meat,fridge,0.9548393289785666,0,0.9845646725779842,5
meat,pantry,0.8598541396849779,1,1.0928444556174557,0
grain,pantry,0.8413965382315205,0,0.982286115277426,27
bakery,pantry,0.9943292873540529,0,0.9694667531462128,3
dairy,fridge,0.922113489082306,0,0.9889017924138609,7
bakery,fridge,0.7354018079858125,0,0.9024231411199297,4
dairy,pantry,0.9269617501678722,0,0.9266203077197228,1
fruit,fridge,0.7285746801918608,0,1.0699349236269216,7
grain,pantry,0.7082411687538954,0,1.095606882418903,28
meat,pantry,0.8210877685809691,0,0.9315882971207363,0
canned,fridge,0.9980734518457656,1,1.0071035636773817,183
